ID,book_to_price,earnings_yield,free_cash_flow_yield,eqy_dvd_yld,stock_buyback,market_cap,12m_1w_px_momentum,tot_return_1y,volatility_1y,roe,oper_csh_flow_to_assets,net_debt_to_assets,net_debt_to_ebitda,delta_return_assets,delta_leverage,eqy_issuance,delta_asset_turnover,roa_variability,revenue_growth_variability
ESRT US Equity,1.9863868457873828,-0.5202847282139775,1.9545329551070707,0.0162393689140885,0.0,2004315143.3,62.08869814020028,0.6832417491544474,0.6053078796471384,-1.5501715999291379,0.10529212901004847,0.946706158988556,6.564900447395932,-1.5692873623544301,4.146402896486278,-10328992.0,-0.02921316809031274,0.6816865064436511,53045828.14550534
ESS US Equity,3.1506119603077125,1.5438996046071858,0.5016732941235147,0.029341748733187612,-269315000.0,18904932973.5,21.76717606822805,0.304891454414131,0.32892092797551575,9.309836961249053,0.1292119564998791,1.010929089229693,6.287880986429242,0.9352683481979756,2.155882181384272,-1092939.0,-0.00022505415735295242,0.4236080116447192,13480163.34365926
CLI US Equity,1.0868756305649703,-7.309093078758949,-22.96116743209557,0.003977724741447891,0.0,1520645677.24,15.785714285714292,0.21367797947908485,0.46227734568764495,-3.5531004841459826,0.04056747544851371,1.3124999703183347,32.790339803521434,-3.14521682837747,3.680099684233177,117241.0,-0.007724993329037463,1.324426350953556,15737479.708107024
UMH US Equity,,-3.415107501194458,-3.8373967576353962,0.03700430004777831,-96859000.0,945562898.28,79.91341991341992,0.897812777991849,0.33329079667355727,,0.13757652329177694,1.1208988298313298,8.249626000997331,-2.432772997525736,-931.6315338474722,789000.0,-0.0012993347672555222,0.9632849922850043,6310837.970765484
SUI US Equity,3.1820642733503273,0.8200544809010774,0.05706598309391886,0.020445641527913807,-2000000.0,18268326303.68,20.037425149700606,0.25029226797754767,0.27591061163131875,2.8167790262172288,0.09317299723153238,0.7847527040974712,7.347396607206705,-0.8522033038905894,2.028240037239769,14446000.0,-0.027077258079750616,0.37019063999682317,58343243.48542625
AIV US Equity,1.9920089256429852,0.7545508982035929,-8.374637201426136,0.25,,1002443425.08,10.888520804739574,0.4892810538069392,0.4030078400322995,-0.44211018375067473,0.08493061201305042,0.4595352123176547,4.062917856806554,-7.399380447767559,3.6826190828727965,28793980.188573003,-0.10724784565298856,2.898085224883768,303210921.4112978
O US Equity,2.153583013018181,2.562550397067807,-4.809498870517045,0.043694427475734744,0.0,24457745633.56,23.103251568739285,0.30401800404557644,0.2691899530691768,3.810088266637007,0.1012498037254498,0.734478971621196,6.100138326140625,-0.5686634073774202,1.887972062766835,27684339.0,-0.004157258827758414,0.24239856025971832,68216119.92145947
STOR US Equity,1.7794685396841723,2.5142784734645196,-5.350892721764288,0.04393261776982708,-5198000.0,9072355310.46,74.49197860962569,0.8836249902687312,0.39075815080675325,4.4755363106600745,0.08604567427027272,0.7167745462418791,5.996417342862622,-1.24061079016843,1.7952030572325968,26289776.0,-0.006139294115376531,0.5224115574327538,12023867.379800687
LAND US Equity,3.115633842951212,-0.41386050283860504,-34.181198126915795,0.02216815355501487,0.0,723953557.98,58.86981402002861,0.821905012613841,0.30312532167773026,-2.4097258971052247,0.06062795840769768,1.4912629975944753,13.88012910215321,0.27093801362244435,5.143028553667933,5282361.0,0.0016474476670930022,0.11456331987132319,6908776.137947178
SVC US Equity,0.8684880894620952,-18.15576714801444,-1.7236431634506868,0.02888086642599278,-346000.0,1826248069.64,77.31442869057548,0.856446770543466,0.8068259151151967,-13.512884850894011,0.017882907946109694,2.9176750888105802,12.07480751972037,-6.718819545158021,4.1313298046880575,260799.0,-0.14295453002881545,2.8173335427285267,440660579.75702316
UE US Equity,2.322910624213795,2.026770778189518,3.8133984287588807,0.03193929768837127,0.0,2210626599.21,92.49471458773783,1.0854426899990748,0.5742023558596412,9.751998170243427,0.11328727082126293,1.2832021110701652,7.931898729463172,-0.6450509447609192,3.0891846589565612,-4355808.0,-0.023230967295492788,0.28020522917646074,25001020.29305502
APLE US Equity,1.1413546350220034,-5.168340865074241,-0.6301459448440921,0.02420916720464816,-17245000.0,3464435529.36,52.469135802469125,0.5946880801670342,0.49962059718130875,-5.480921972799018,0.0088230235757079,0.564028485346842,19.3282655173584,-7.028148486197915,1.5943234631093763,-650567.0,-0.1334455067363854,2.983885779984687,282214098.3212014
IRT US Equity,2.3320862916137046,0.5302219482120838,2.266976095715516,0.029798602548294285,-1490000.0,1656832644.6399999,63.26742976066597,0.7518620683555353,0.30380397562676503,2.2353082744095194,0.10516561420147565,1.3187082527207197,8.99478458917874,-1.8929951354260623,2.45021184645369,10733125.0,0.0023904476714774886,0.8420458716998402,3862389.3781555193
NTST US Equity,1.2318052311484766,-0.24998609823911033,-46.79369991306258,0.03688600556070436,-275000.0,850368747.8000001,,0.23183723759804042,0.27414433548730954,0.2089181954690866,0.024142495450439616,0.1542627629134608,5.835804857081452,2.2233997541102775,1.468969718557857,19342785.0,0.005183089085119372,0.9923437352443593,5984680.497194854
